id_house,sales_date,id_sales,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
7399300860,2014-08-25,1446,290000.0,3.0,2.25,1500.0,7308.0,1.0,0.0,0.0,4,7,1210.0,290.0,1968,0.0,98055,47.4621,-122.187,1480.0,7400.0
8907500070,2015-04-13,1447,5350000.0,5.0,5.0,8000.0,23985.0,2.0,0.0,4.0,3,12,6720.0,1280.0,2009,0.0,98004,47.6232,-122.22,4600.0,21750.0
8651430560,2014-05-22,1448,180000.0,3.0,1.0,870.0,5330.0,1.0,0.0,0.0,3,6,870.0,0.0,1969,,98042,47.369,-122.077,840.0,5200.0
2228900270,2014-08-12,1449,215000.0,2.0,1.0,1010.0,6000.0,1.0,,0.0,4,6,1010.0,0.0,1944,0.0,98133,47.771,-122.353,1610.0,7313.0
2228900270,2015-02-12,1450,302000.0,2.0,1.0,1010.0,6000.0,1.0,,0.0,4,6,1010.0,0.0,1944,0.0,98133,47.771,-122.353,1610.0,7313.0
6880200030,2015-04-10,1451,352500.0,3.0,1.75,1860.0,7881.0,1.0,0.0,0.0,3,7,1160.0,700.0,1986,0.0,98198,47.3855,-122.322,1490.0,7527.0
7227501170,2014-06-26,1452,235867.0,4.0,2.0,1330.0,5926.0,1.0,,0.0,4,5,1330.0,0.0,1942,0.0,98056,47.496,-122.19,1150.0,5485.0
7504460200,2014-07-17,1453,500000.0,3.0,2.25,1760.0,11946.0,2.0,0.0,0.0,3,8,1760.0,0.0,1978,,98074,47.624,-122.05,2080.0,12068.0
1559900200,2015-03-26,1454,382000.0,3.0,2.25,1800.0,4500.0,2.0,0.0,0.0,3,7,1800.0,0.0,1995,0.0,98019,47.7462,-121.98,1760.0,6589.0
546000400,2015-04-22,1455,515000.0,5.0,2.5,1690.0,2402.0,1.5,0.0,0.0,3,7,990.0,700.0,1930,0.0,98117,47.6903,-122.38,1200.0,4005.0
1596600060,2015-05-01,1456,250000.0,1.0,1.0,660.0,2600.0,1.0,0.0,0.0,3,6,660.0,0.0,1919,0.0,98144,47.5723,-122.304,1560.0,5445.0
6021501920,2014-06-27,1457,672500.0,3.0,2.25,2400.0,5300.0,1.5,,0.0,4,7,1250.0,1150.0,1939,0.0,98117,47.6876,-122.384,1540.0,4800.0
3275860270,2014-10-22,1458,755000.0,3.0,2.25,3020.0,13031.0,2.0,0.0,0.0,3,9,3020.0,0.0,1989,,98052,47.6897,-122.098,2480.0,10204.0
5457300703,2015-03-20,1459,707500.0,3.0,1.0,1500.0,2555.0,2.0,0.0,2.0,3,7,1500.0,0.0,1910,0.0,98109,47.627,-122.353,1820.0,2555.0
2919700885,2014-08-26,1460,459000.0,4.0,2.0,1560.0,3840.0,1.0,,0.0,4,6,960.0,600.0,1924,0.0,98117,47.6882,-122.365,1560.0,4800.0
1951500030,2015-02-04,1461,140000.0,3.0,1.0,1090.0,10620.0,1.5,0.0,0.0,3,7,1090.0,0.0,1959,0.0,98032,47.3748,-122.294,1380.0,10620.0
9550200310,2014-08-11,1462,495000.0,2.0,1.0,970.0,4284.0,1.0,0.0,0.0,3,7,970.0,0.0,1905,,98103,47.6667,-122.333,2050.0,4284.0
3630120700,2014-05-13,1463,757000.0,3.0,3.25,3190.0,5283.0,2.0,0.0,0.0,3,9,3190.0,0.0,2007,0.0,98029,47.5534,-122.002,2950.0,5198.0
3630120700,2015-01-07,1464,765000.0,3.0,3.25,3190.0,5283.0,2.0,0.0,0.0,3,9,3190.0,0.0,2007,0.0,98029,47.5534,-122.002,2950.0,5198.0
6370000070,2014-09-19,1465,359000.0,4.0,1.5,1890.0,6052.0,1.0,0.0,0.0,4,7,1890.0,0.0,1955,,98125,47.7055,-122.3,1510.0,6072.0
7935000125,2014-06-05,1466,440000.0,3.0,1.0,1050.0,7500.0,1.0,0.0,0.0,3,6,1050.0,0.0,1900,0.0,98136,47.5473,-122.396,1380.0,7500.0
3034200058,2014-05-29,1467,400000.0,4.0,1.5,1390.0,7200.0,1.0,,0.0,3,7,1140.0,250.0,1965,,98133,47.7224,-122.332,1630.0,7702.0
2856102336,2015-03-25,1468,652000.0,3.0,2.0,1700.0,4080.0,1.0,0.0,0.0,4,7,850.0,850.0,1941,,98117,47.6785,-122.393,1480.0,5100.0
2523039239,2014-05-30,1469,260000.0,3.0,1.75,1050.0,5850.0,1.0,0.0,0.0,3,7,1050.0,0.0,1980,0.0,98166,47.4574,-122.358,1220.0,8880.0
5452800310,2015-04-20,1470,1330000.0,5.0,3.0,3340.0,10796.0,1.0,0.0,2.0,3,9,2120.0,1220.0,1964,19900.0,98040,47.5421,-122.229,3290.0,12955.0
2724069070,2015-02-20,1471,519500.0,4.0,2.0,1540.0,17859.0,1.0,0.0,0.0,3,6,1540.0,0.0,1964,0.0,98027,47.5326,-122.032,1390.0,9688.0
6690500320,2014-10-27,1472,650000.0,3.0,1.0,1710.0,5992.0,1.5,0.0,0.0,4,7,1560.0,150.0,1928,,98103,47.6861,-122.354,1240.0,3001.0
2413301070,2015-03-24,1473,280000.0,4.0,2.25,2100.0,8075.0,2.0,0.0,0.0,3,8,2100.0,0.0,1978,0.0,98003,47.3251,-122.329,2100.0,7464.0
1562100030,2014-09-10,1474,515000.0,4.0,1.75,1730.0,7980.0,1.0,0.0,0.0,4,8,1730.0,0.0,1965,,98007,47.6219,-122.138,2080.0,8400.0
7941140070,2015-03-18,1475,400000.0,3.0,2.25,1500.0,2692.0,2.0,0.0,0.0,3,7,1500.0,0.0,1986,0.0,98034,47.7159,-122.203,1470.0,2418.0
1703050520,2015-04-14,1476,652100.0,3.0,2.5,2380.0,5017.0,2.0,0.0,0.0,3,9,2380.0,0.0,2003,0.0,98074,47.6297,-122.021,2670.0,6066.0
2412600030,2014-06-23,1477,235000.0,6.0,3.0,2180.0,7956.0,2.0,0.0,0.0,3,7,2180.0,,1980,0.0,98003,47.3054,-122.305,2214.0,7684.0
5266300140,2015-04-08,1478,701000.0,4.0,1.5,1840.0,10080.0,2.0,0.0,0.0,3,8,1840.0,0.0,1907,0.0,98118,47.5575,-122.279,1830.0,5040.0
11520030,2014-06-24,1479,640000.0,4.0,2.5,2341.0,9594.0,2.0,0.0,0.0,3,9,2341.0,0.0,1997,,98052,47.6993,-122.115,2850.0,9421.0
7202290140,2014-07-28,1480,455800.0,3.0,2.5,1690.0,4584.0,2.0,0.0,0.0,3,7,1690.0,0.0,2002,,98053,47.6866,-122.043,1600.0,3164.0
8161010060,2014-12-18,1481,504750.0,3.0,2.5,2490.0,21937.0,2.0,0.0,0.0,3,8,2490.0,0.0,1993,0.0,98014,47.6442,-121.898,2450.0,21937.0
8562900710,2014-07-11,1482,483000.0,3.0,3.0,2440.0,15540.0,2.0,0.0,0.0,3,9,2440.0,0.0,1992,0.0,98074,47.6104,-122.06,2440.0,15283.0
8888000055,2014-12-30,1483,530000.0,3.0,0.75,920.0,20412.0,1.0,,2.0,5,6,920.0,0.0,1950,0.0,98070,47.4781,-122.49,1162.0,54705.0
3395800295,2014-07-11,1484,250000.0,2.0,1.0,1030.0,8786.0,1.0,0.0,0.0,3,6,1030.0,0.0,1956,0.0,98146,47.4814,-122.341,1480.0,8121.0
5557320030,2014-09-24,1485,229950.0,5.0,2.75,2000.0,5885.0,1.0,,0.0,3,7,1260.0,740.0,1994,,98023,47.3155,-122.347,1960.0,6514.0
2909300640,2014-07-23,1486,884744.0,4.0,3.5,4210.0,9414.0,2.0,0.0,0.0,3,9,4210.0,0.0,2001,,98074,47.6067,-122.022,3950.0,8880.0
5202500030,2015-04-01,1487,514000.0,3.0,1.5,1610.0,9964.0,1.0,0.0,0.0,3,7,1080.0,530.0,1977,0.0,98052,47.6681,-122.143,1610.0,9964.0
5561300640,2015-05-06,1488,532000.0,3.0,2.25,1910.0,35015.0,1.0,0.0,0.0,4,8,1430.0,480.0,1977,,98027,47.4672,-122.006,2340.0,36680.0
3449900030,2014-09-11,1489,423000.0,4.0,2.5,2660.0,5539.0,2.0,0.0,0.0,3,8,2660.0,0.0,2004,,98059,47.4981,-122.162,2380.0,5539.0
952003435,2014-08-26,1490,420000.0,2.0,1.0,820.0,4025.0,1.0,0.0,2.0,5,6,820.0,0.0,1922,0.0,98126,47.5649,-122.38,1410.0,5750.0
6204200340,2014-11-10,1491,521000.0,3.0,1.75,1730.0,18250.0,1.0,,0.0,3,8,1730.0,0.0,1988,0.0,98011,47.737,-122.201,2180.0,10027.0
1737100830,2015-02-05,1492,577000.0,4.0,2.25,2360.0,7490.0,2.0,0.0,0.0,3,8,2360.0,0.0,1979,0.0,98033,47.6988,-122.169,2360.0,7490.0
2207200520,2014-09-29,1493,425000.0,3.0,1.0,970.0,8040.0,1.0,0.0,0.0,3,7,970.0,0.0,1956,0.0,98007,47.603,-122.132,1250.0,7000.0
3818400060,2014-10-31,1494,495000.0,4.0,2.5,2460.0,4862.0,2.0,,0.0,3,8,2460.0,0.0,2004,0.0,98028,47.7719,-122.235,2900.0,4895.0
9264960560,2014-10-01,1495,340000.0,3.0,2.5,2690.0,8577.0,2.0,,0.0,3,9,2690.0,0.0,1987,0.0,98023,47.3026,-122.351,2570.0,8066.0
6362900172,2014-09-23,1496,499950.0,3.0,3.5,1820.0,1991.0,2.0,0.0,0.0,3,8,1430.0,390.0,2014,0.0,98144,47.596,-122.298,1550.0,1460.0
9272200810,2015-03-16,1497,1220000.0,4.0,3.0,3470.0,4750.0,2.0,0.0,2.0,3,9,2370.0,1100.0,2014,0.0,98116,47.5917,-122.386,2420.0,4761.0
3629160060,2015-02-27,1498,720000.0,4.0,2.75,3370.0,7634.0,1.0,,2.0,5,8,2110.0,1260.0,1977,0.0,98056,47.5259,-122.204,2460.0,7634.0
4324200060,2015-03-12,1499,249000.0,3.0,1.5,1700.0,8247.0,1.0,0.0,0.0,3,7,1010.0,690.0,1970,,98031,47.4216,-122.174,1440.0,8400.0
3830620710,2014-06-13,1500,206135.0,3.0,1.0,1340.0,11070.0,1.0,0.0,0.0,4,7,1340.0,0.0,1978,0.0,98030,47.3527,-122.178,1650.0,7630.0
3276900030,2014-10-06,1501,300000.0,5.0,2.75,2000.0,9276.0,2.0,0.0,0.0,4,7,2000.0,0.0,1968,,98055,47.444,-122.19,1240.0,8270.0
4058800830,2015-03-18,1502,612000.0,6.0,3.0,3840.0,14040.0,1.5,0.0,3.0,3,8,2460.0,1380.0,1949,,98178,47.506,-122.241,2170.0,6765.0
6202600070,2014-11-06,1503,1100000.0,5.0,2.5,3890.0,27311.0,2.0,0.0,2.0,3,10,3890.0,0.0,1950,19900.0,98177,47.7291,-122.363,3160.0,22641.0
8581200030,2015-02-24,1504,230000.0,4.0,2.0,1220.0,9100.0,1.5,0.0,0.0,4,7,1220.0,0.0,1970,0.0,98023,47.2964,-122.376,1160.0,7700.0
2771601940,2015-05-04,1505,850000.0,3.0,1.0,2280.0,4600.0,1.0,0.0,2.0,3,8,1250.0,1030.0,1936,0.0,98119,47.6378,-122.372,1910.0,4000.0
2214800270,2014-09-25,1506,355000.0,4.0,2.5,2770.0,7000.0,1.0,0.0,0.0,4,7,1940.0,830.0,1979,0.0,98001,47.3396,-122.256,2140.0,7684.0
7312000240,2014-06-23,1507,442000.0,4.0,2.5,2520.0,7253.0,2.0,,0.0,3,9,2520.0,0.0,1990,0.0,98059,47.5148,-122.159,2570.0,8359.0
8562890560,2014-06-26,1508,399000.0,4.0,3.0,3060.0,5000.0,2.0,0.0,0.0,3,8,3060.0,0.0,2001,0.0,98042,47.3786,-122.126,3060.0,5668.0
4136930310,2014-11-06,1509,360000.0,4.0,2.5,2390.0,7115.0,2.0,0.0,0.0,3,9,2390.0,0.0,1999,0.0,98092,47.2593,-122.222,2600.0,7916.0
1328330350,2015-02-13,1510,390000.0,3.0,1.75,1320.0,7725.0,1.0,0.0,0.0,3,8,1320.0,0.0,1978,0.0,98058,47.4425,-122.133,2020.0,7210.0
5255690060,2015-03-18,1511,413000.0,5.0,2.5,2900.0,8711.0,1.0,0.0,0.0,3,8,1650.0,1250.0,1977,0.0,98011,47.7752,-122.197,2340.0,8869.0
402000260,2015-02-11,1512,190000.0,2.0,1.0,700.0,9500.0,1.0,0.0,0.0,3,6,700.0,0.0,1951,0.0,98118,47.5294,-122.276,1020.0,5617.0
7787110060,2014-10-13,1513,432900.0,3.0,2.5,2210.0,9226.0,2.0,0.0,0.0,3,8,2210.0,0.0,1998,,98045,47.4849,-121.782,2430.0,8902.0
8651580310,2014-05-28,1514,621138.0,3.0,2.25,2180.0,7741.0,2.0,,0.0,3,9,2180.0,0.0,1986,0.0,98074,47.6482,-122.072,2300.0,8581.0
3705000060,2014-06-04,1515,270000.0,3.0,2.25,2080.0,4252.0,1.5,0.0,0.0,3,7,1550.0,530.0,2003,0.0,98042,47.4203,-122.157,2080.0,2275.0
7525410060,2015-01-09,1516,610000.0,4.0,2.25,2090.0,35040.0,1.0,0.0,0.0,3,8,1490.0,600.0,1980,0.0,98075,47.5739,-122.032,2910.0,21132.0
3295700060,2014-06-02,1517,500000.0,3.0,2.0,1720.0,5525.0,1.0,0.0,2.0,5,7,960.0,760.0,1941,0.0,98108,47.559,-122.298,1760.0,5525.0
8121500060,2014-08-07,1518,715000.0,4.0,2.25,2460.0,40635.0,1.0,0.0,0.0,5,8,2460.0,0.0,1968,,98053,47.6627,-122.032,2250.0,40635.0
3728800320,2014-05-29,1519,264000.0,3.0,1.5,1470.0,14821.0,1.0,0.0,0.0,4,7,1470.0,0.0,1958,0.0,98042,47.3658,-122.148,1760.0,15370.0
6003501535,2014-08-28,1520,550000.0,3.0,1.75,1650.0,3200.0,1.5,0.0,0.0,3,8,1650.0,0.0,1901,,98102,47.6209,-122.317,1500.0,2400.0
2621750340,2014-10-15,1521,337000.0,3.0,2.0,1690.0,9087.0,1.0,0.0,0.0,3,8,1690.0,0.0,1997,0.0,98042,47.3724,-122.108,2090.0,8100.0
3445000274,2015-05-13,1522,170000.0,3.0,1.0,970.0,8710.0,1.0,0.0,0.0,4,6,970.0,0.0,1962,0.0,98198,47.4167,-122.302,1280.0,11805.0
3288200030,2014-08-29,1523,405000.0,4.0,2.5,2030.0,9095.0,1.0,0.0,0.0,4,7,1130.0,900.0,1972,0.0,98034,47.7321,-122.185,1940.0,8000.0
4188000640,2014-09-11,1524,775000.0,4.0,2.5,2540.0,28563.0,1.0,0.0,0.0,3,10,2540.0,0.0,1984,0.0,98052,47.7185,-122.114,2790.0,20301.0
2558730070,2014-08-25,1525,425000.0,3.0,2.25,1570.0,7475.0,1.0,0.0,0.0,4,7,1200.0,370.0,1983,0.0,98034,47.7223,-122.174,1700.0,7230.0
7923500060,2014-09-22,1526,713000.0,5.0,2.75,2580.0,9242.0,2.0,0.0,2.0,4,8,1720.0,860.0,1967,0.0,98007,47.5943,-122.133,2240.0,9316.0
8016300030,2014-11-03,1527,555000.0,5.0,2.5,2090.0,8712.0,1.0,0.0,0.0,3,8,1420.0,670.0,1966,0.0,98008,47.5968,-122.127,2490.0,8712.0
3629920830,2015-05-06,1528,810000.0,4.0,2.5,3260.0,5608.0,2.0,,0.0,3,9,3260.0,0.0,2003,0.0,98029,47.5453,-121.995,3010.0,5608.0
4054510270,2014-08-27,1529,1250000.0,4.0,3.75,3830.0,41263.0,2.0,0.0,0.0,4,11,3830.0,0.0,1990,0.0,98077,47.7237,-122.042,5600.0,56568.0
2864600105,2014-06-24,1530,819000.0,3.0,3.5,2130.0,6150.0,2.0,,2.0,5,8,1530.0,600.0,1908,0.0,98199,47.6491,-122.405,2040.0,5381.0
8165500830,2015-03-27,1531,409900.0,3.0,2.5,1690.0,1200.0,2.0,0.0,0.0,3,8,1410.0,280.0,2013,0.0,98106,47.5389,-122.367,1690.0,1760.0
4395600060,2014-06-30,1532,935000.0,2.0,2.5,1780.0,2067.0,2.0,0.0,0.0,5,9,1780.0,0.0,1974,0.0,98004,47.6132,-122.21,2320.0,2067.0
4444800045,2015-04-20,1533,657500.0,4.0,1.75,1620.0,7560.0,1.0,0.0,3.0,4,7,1380.0,240.0,1947,0.0,98117,47.6981,-122.4,2170.0,8650.0
1115300270,2015-04-28,1534,900000.0,6.0,3.75,4210.0,6105.0,2.0,0.0,0.0,3,9,3280.0,930.0,2008,0.0,98059,47.5211,-122.157,3820.0,6368.0
5363200200,2015-04-02,1535,932800.0,5.0,3.25,2980.0,7095.0,2.5,0.0,0.0,3,9,2980.0,0.0,1998,20070.0,98115,47.6919,-122.294,1670.0,7140.0
6067900640,2015-04-20,1536,391000.0,3.0,2.0,1490.0,9000.0,1.0,0.0,0.0,4,8,1490.0,0.0,1977,0.0,98006,47.5455,-122.184,2190.0,9000.0
4279200060,2014-12-30,1537,420000.0,4.0,2.5,2110.0,9825.0,2.0,0.0,0.0,3,8,2110.0,0.0,2000,0.0,98059,47.4979,-122.153,1650.0,9900.0
3425059222,2014-11-24,1538,1300000.0,6.0,3.5,6563.0,32670.0,2.0,0.0,0.0,3,10,5153.0,1410.0,2002,,98005,47.6078,-122.157,2610.0,22651.0
5253300397,2015-04-09,1539,415000.0,3.0,1.5,1510.0,16800.0,1.0,0.0,0.0,5,8,1510.0,0.0,1956,0.0,98133,47.751,-122.338,1560.0,7276.0
1769600204,2015-02-25,1540,350000.0,3.0,1.75,1830.0,9425.0,1.0,0.0,0.0,3,8,1590.0,240.0,1946,0.0,98146,47.5038,-122.379,1670.0,8430.0
1176001195,2014-06-21,1541,375000.0,2.0,1.0,1230.0,1820.0,2.0,0.0,0.0,4,7,830.0,400.0,1948,0.0,98107,47.6684,-122.401,1660.0,3056.0
1239400570,2014-11-17,1542,860000.0,3.0,1.75,2180.0,14135.0,1.0,0.0,2.0,5,8,1300.0,880.0,1947,0.0,98033,47.673,-122.187,3540.0,10318.0
6071600270,2014-06-03,1543,495000.0,4.0,2.25,2220.0,8872.0,1.0,0.0,0.0,4,8,1110.0,1110.0,1961,0.0,98006,47.5491,-122.17,2220.0,9106.0
1311100520,2015-04-14,1544,250000.0,4.0,2.25,1730.0,8400.0,1.0,0.0,0.0,3,7,1730.0,0.0,1962,,98001,47.3386,-122.288,1550.0,7920.0
1402200070,2014-10-13,1545,365000.0,4.0,2.25,1990.0,21312.0,1.0,,0.0,4,8,1990.0,0.0,1968,,98058,47.439,-122.144,2400.0,19210.0
1419700270,2014-05-07,1546,503000.0,3.0,2.75,1540.0,6760.0,1.0,0.0,0.0,5,7,1210.0,330.0,1980,0.0,98034,47.7163,-122.212,1540.0,7416.0
5126900310,2015-03-25,1547,150000.0,2.0,1.0,1100.0,7200.0,1.0,,0.0,4,6,1100.0,0.0,1944,,98058,47.4752,-122.172,1390.0,7200.0
8816400885,2014-10-08,1548,450000.0,4.0,1.75,1640.0,1480.0,1.0,0.0,0.0,4,7,820.0,820.0,1912,0.0,98105,47.6684,-122.314,1420.0,2342.0
5412100550,2014-12-08,1549,355000.0,4.0,3.0,2590.0,7213.0,2.0,0.0,0.0,3,8,2590.0,0.0,2001,0.0,98001,47.2609,-122.289,2550.0,6800.0
7203000465,2014-10-18,1550,245000.0,3.0,2.0,1450.0,9333.0,2.0,0.0,0.0,4,7,1450.0,0.0,1972,0.0,98003,47.346,-122.315,1910.0,7701.0
1862900160,2014-07-03,1551,265900.0,3.0,2.0,1180.0,7793.0,1.0,0.0,0.0,4,7,1180.0,0.0,1992,,98031,47.4053,-122.181,1720.0,7793.0
984220240,2014-11-25,1552,299000.0,4.0,2.5,1820.0,7575.0,1.0,0.0,0.0,3,7,1220.0,600.0,1975,0.0,98058,47.4339,-122.167,1840.0,7650.0
4458800060,2015-04-09,1553,957500.0,4.0,2.25,2360.0,11523.0,2.0,0.0,0.0,4,10,2360.0,0.0,1968,0.0,98040,47.5318,-122.224,2850.0,11362.0
1138000160,2014-09-08,1554,343000.0,3.0,1.0,1120.0,7250.0,1.0,0.0,0.0,4,7,1120.0,0.0,1972,0.0,98034,47.7143,-122.211,1340.0,7302.0
9406520550,2014-10-27,1555,307500.0,3.0,2.25,1646.0,7364.0,2.0,0.0,0.0,3,7,1646.0,0.0,1994,0.0,98038,47.3646,-122.037,1975.0,9161.0
7852160070,2015-01-05,1556,937500.0,5.0,3.75,4210.0,14599.0,2.0,0.0,3.0,3,10,4210.0,0.0,2004,0.0,98065,47.5364,-121.858,3950.0,13591.0
7214700160,2014-05-09,1557,610000.0,3.0,3.0,2480.0,45302.0,1.0,0.0,0.0,4,8,1620.0,860.0,1976,0.0,98077,47.7591,-122.073,1260.0,14100.0
2483700160,2014-09-17,1558,720000.0,3.0,1.5,1590.0,7080.0,1.0,,2.0,3,8,1310.0,280.0,1952,,98136,47.5244,-122.386,2080.0,7200.0
1972201820,2014-10-16,1559,610000.0,4.0,2.0,2130.0,2620.0,1.5,0.0,0.0,5,7,1650.0,,1919,,98103,47.6515,-122.346,1330.0,2719.0
9477000060,2015-03-31,1560,434500.0,3.0,1.75,1650.0,7965.0,1.0,0.0,0.0,4,7,1650.0,0.0,1967,0.0,98034,47.7335,-122.193,1560.0,7350.0
7932000041,2015-05-12,1561,602500.0,2.0,2.5,3090.0,47044.0,1.0,,0.0,4,10,2250.0,840.0,1979,,98058,47.4291,-122.177,1860.0,62829.0
1231000520,2014-11-18,1562,607010.0,4.0,2.5,2180.0,4000.0,2.0,0.0,0.0,3,8,1700.0,480.0,2002,0.0,98118,47.5553,-122.269,2180.0,4000.0
7522500070,2015-02-04,1563,610000.0,3.0,1.0,1800.0,5750.0,1.0,0.0,0.0,3,7,1040.0,760.0,1947,0.0,98117,47.686,-122.395,1320.0,5625.0
4215250310,2014-09-19,1564,828500.0,4.0,2.5,3720.0,35000.0,2.0,0.0,0.0,3,10,3720.0,0.0,1983,0.0,98072,47.7582,-122.13,3720.0,35000.0
5560000070,2014-07-07,1565,199990.0,3.0,1.0,1100.0,8560.0,1.0,0.0,0.0,3,6,1100.0,0.0,1961,0.0,98023,47.329,-122.338,1120.0,8470.0
1545804460,2015-04-01,1566,294000.0,3.0,1.75,1530.0,9362.0,1.0,0.0,0.0,3,7,1530.0,0.0,1987,0.0,98038,47.3643,-122.049,1480.0,8125.0
9510970310,2014-06-12,1567,789500.0,4.0,2.5,3010.0,6100.0,2.0,0.0,0.0,3,9,3010.0,0.0,2005,0.0,98052,47.6647,-122.08,2890.0,5176.0
98030160,2015-02-12,1568,797000.0,3.0,3.5,3500.0,9473.0,2.0,0.0,0.0,3,10,3500.0,0.0,2008,0.0,98075,47.5807,-121.972,3510.0,7833.0
7853300070,2014-08-18,1569,539950.0,5.0,3.0,3100.0,5250.0,2.0,0.0,0.0,3,7,3100.0,0.0,2006,0.0,98065,47.5369,-121.888,2460.0,5250.0
934300140,2015-03-23,1570,284950.0,4.0,1.5,2000.0,6778.0,1.0,0.0,0.0,4,7,1170.0,830.0,1962,0.0,98198,47.3708,-122.311,1940.0,7531.0
1245001820,2015-04-29,1571,776500.0,4.0,1.5,2290.0,10372.0,1.0,0.0,0.0,3,7,1510.0,780.0,1965,19870.0,98033,47.6888,-122.199,1900.0,8109.0
1974200060,2015-04-24,1572,525000.0,4.0,2.5,2400.0,10070.0,1.0,0.0,0.0,3,7,1510.0,890.0,1967,0.0,98034,47.7104,-122.24,2030.0,9964.0
7300410060,2015-04-25,1573,303000.0,3.0,2.5,1850.0,4957.0,2.0,0.0,0.0,3,8,1850.0,0.0,1999,0.0,98092,47.3311,-122.17,2400.0,6367.0
1939110310,2015-03-10,1574,722080.0,3.0,3.25,3680.0,7650.0,2.0,,0.0,3,9,2340.0,1340.0,1988,0.0,98074,47.6272,-122.033,2280.0,8515.0
7888000390,2014-06-27,1575,140000.0,3.0,1.0,1060.0,7473.0,1.0,0.0,0.0,3,7,1060.0,0.0,1959,0.0,98198,47.3699,-122.309,1320.0,7912.0
7888000390,2015-04-01,1576,235000.0,3.0,1.0,1060.0,7473.0,1.0,0.0,0.0,3,7,1060.0,0.0,1959,0.0,98198,47.3699,-122.309,1320.0,7912.0
1529300435,2014-11-20,1577,440000.0,3.0,1.0,1610.0,5500.0,1.5,0.0,0.0,3,7,1610.0,0.0,1903,,98103,47.698,-122.351,1200.0,5701.0
2960900045,2014-07-18,1578,605000.0,3.0,1.75,2330.0,6000.0,1.5,0.0,0.0,4,7,1630.0,700.0,1940,,98126,47.5765,-122.378,1600.0,4000.0
3959400135,2014-06-02,1579,380000.0,2.0,1.0,1210.0,4800.0,1.0,0.0,0.0,3,8,1060.0,150.0,1950,0.0,98108,47.5625,-122.316,1380.0,4800.0
7972600765,2014-06-25,1580,352000.0,4.0,1.0,1530.0,8890.0,1.0,0.0,0.0,3,7,980.0,550.0,1925,0.0,98106,47.5308,-122.35,1100.0,5203.0
7214810550,2015-04-13,1581,420000.0,4.0,2.25,2270.0,12000.0,1.0,0.0,0.0,4,7,1360.0,910.0,1979,,98072,47.7559,-122.148,2500.0,10120.0
3271801090,2015-04-30,1582,1180000.0,4.0,2.0,2590.0,7220.0,2.0,0.0,2.0,4,10,2590.0,0.0,1930,0.0,98199,47.647,-122.41,2530.0,6380.0
8964800370,2014-10-22,1583,1380000.0,3.0,1.5,1850.0,10572.0,1.0,0.0,0.0,4,8,1850.0,0.0,1953,0.0,98004,47.6194,-122.208,3030.0,12752.0
8019200030,2014-09-26,1584,300000.0,3.0,1.5,1500.0,14750.0,1.5,0.0,0.0,4,6,1500.0,0.0,1933,0.0,98168,47.495,-122.318,1270.0,15100.0
2954400400,2014-11-12,1585,1150000.0,4.0,3.25,4740.0,49091.0,2.0,,0.0,3,11,4740.0,0.0,1990,0.0,98053,47.6624,-122.071,4800.0,42387.0
3013301525,2014-10-13,1586,453500.0,2.0,1.5,1710.0,4189.0,1.0,0.0,1.0,5,7,1160.0,550.0,1951,0.0,98136,47.5286,-122.383,1530.0,5608.0
3303100075,2014-10-14,1587,443500.0,3.0,2.0,1920.0,7598.0,1.0,0.0,0.0,4,8,1920.0,0.0,1972,,98177,47.7735,-122.363,2220.0,7598.0
2004100075,2015-03-26,1588,332000.0,2.0,1.0,1150.0,8138.0,1.0,0.0,0.0,3,7,1150.0,0.0,1954,0.0,98155,47.737,-122.325,1300.0,8139.0
4221270340,2015-03-27,1589,655000.0,3.0,2.5,2320.0,4721.0,2.0,0.0,0.0,3,8,2320.0,0.0,2004,,98075,47.591,-122.017,2250.0,4356.0
7177300575,2014-09-03,1590,475000.0,4.0,1.0,1420.0,6000.0,1.5,,0.0,3,7,1420.0,0.0,1950,0.0,98115,47.6844,-122.302,1420.0,6180.0
1471630350,2014-10-24,1591,372500.0,3.0,1.75,1550.0,12956.0,1.0,0.0,0.0,3,7,1210.0,340.0,1988,0.0,98045,47.4711,-121.752,1630.0,15360.0
1250203335,2014-05-27,1592,1050000.0,4.0,2.5,2920.0,7200.0,1.0,0.0,3.0,3,8,1470.0,1450.0,1921,20060.0,98144,47.5947,-122.288,3210.0,6825.0
8815400105,2014-06-03,1593,500000.0,3.0,1.75,1620.0,4200.0,1.0,,0.0,5,7,830.0,790.0,1945,0.0,98115,47.6743,-122.285,1580.0,5000.0
5315100737,2014-05-28,1594,900000.0,6.0,2.75,2300.0,24773.0,1.5,0.0,0.0,4,9,2300.0,0.0,1950,19850.0,98040,47.5833,-122.242,2720.0,11740.0
3333002440,2014-06-04,1595,327500.0,3.0,1.0,1070.0,7140.0,1.0,0.0,0.0,3,7,1070.0,0.0,1989,0.0,98118,47.5427,-122.288,1390.0,2374.0
2130702205,2015-04-06,1596,390000.0,3.0,1.75,1790.0,7123.0,1.0,0.0,0.0,3,7,1790.0,0.0,1913,,98019,47.7429,-121.981,1660.0,8128.0
